gene_id	transcript_id(s)	length	Sample_20_5_7	Sample_20_5_8	Sample_20_6_1	Sample_20_6_2	Sample_20_6_3	Sample_20_6_4	current_symbol	FBgn	full_name	primaryID	GO_terms
FBgn0036973	FBtr0078242	1853.0	1.79	4.01	0.0	0.1	0.0	0.0	Rbbp5	FBgn0036973	Retinoblastoma binding protein 5		GO:0044665,GO:0051568,GO:0044666,GO:0048188
FBgn0036974	FBtr0078173,FBtr0078174,FBtr0078175,FBtr0078176,FBtr0078177,FBtr0078178,FBtr0331817,FBtr0331818	1804.67	3.68	15.38	12.65	7.87	3.02	1.7	eRF1	FBgn0036974	eukaryotic translation release factor 1	FBgn0010710,FBgn0011462	GO:0016149,GO:0018444,GO:0006415,GO:1990825,GO:0005829,GO:0002184
FBgn0036975	FBtr0078179,FBtr0331819,FBtr0331820	1750.0	0.9	1.73	6.14	1.2	0.0	4.93	CG5618	FBgn0036975			GO:0030170,GO:0004351,GO:0019752
FBgn0036977	FBtr0308646,FBtr0308655	1159.5	0.0	0.0	0.0	0.0	0.0	0.0	CG5665	FBgn0036977			GO:0052689,GO:0016298,GO:0005615,GO:0016042
FBgn0036978	FBtr0078240,FBtr0308647,FBtr0308648	3026.0	0.0	0.0	0.0	0.0	0.0	0.0	Toll-9	FBgn0036978	Toll-9		GO:0005887,GO:0002224,GO:0038023
FBgn0036979	FBtr0473581,FBtr0473582	1236.5	0.0	0.0	0.0	0.16	0.0	0.0	CG13247	FBgn0036979			GO:0008150,GO:0003674,GO:0005575
FBgn0036980	FBtr0078185,FBtr0330157,FBtr0330158	2985.74	12.9	4.31	19.54	5.86	8.76	6.32	RhoBTB	FBgn0036980	Rho-related BTB domain containing	FBgn0040289,FBgn0041190	GO:0005737,GO:0003924,GO:0035011,GO:0007264,GO:0005525
FBgn0036984	FBtr0078234	2856.0	6.04	20.74	3.98	3.15	5.32	26.16	CG13248	FBgn0036984			GO:0005886,GO:0015171,GO:0006865,GO:0003333
FBgn0036985	FBtr0078191	7031.0	0.02	0.0	0.0	0.0	0.0	0.0	zye	FBgn0036985	zye		GO:0005214,GO:0007160,GO:0003383,GO:0016324,GO:0007015,GO:0016476
FBgn0036986	FBtr0078233	1543.0	5.9	2.1	1.75	7.99	0.96	7.75	CG5282	FBgn0036986			GO:0006508,GO:0008800,GO:0016805
FBgn0036987	FBtr0078231,FBtr0078232	1362.5	0.0	0.0	0.0	0.34	2.0	0.0	CG5274	FBgn0036987			
FBgn0036988	FBtr0078230,FBtr0310615	1895.0	1.05	3.78	1.23	4.46	0.14	14.51	CG5262	FBgn0036988		FBgn0062077	GO:0008150,GO:0003674,GO:0005575
FBgn0036990	FBtr0078227	1029.0	0.09	0.0	1.64	0.29	0.0	0.0	mRpL15	FBgn0036990	mitochondrial ribosomal protein L15		GO:0005762,GO:0003735,GO:0006412,GO:0032543
FBgn0036991	FBtr0078194,FBtr0344821	1862.5	0.0	2.15	3.4	19.75	3.71	0.29	CtIP	FBgn0036991	CTBP-interacting protein		
FBgn0036992	FBtr0078225,FBtr0078226	1518.0	0.22	0.0	0.0	0.0	0.0	0.0	Hpd	FBgn0036992	4-hydroxyphenylpyruvate dioxygenase		GO:0005789,GO:0055114,GO:0006572,GO:0003868,GO:0000139
FBgn0036993	FBtr0078195,FBtr0300411	1105.5	0.0	0.0	0.0	0.0	0.0	0.0	CG5910	FBgn0036993			
FBgn0036994	FBtr0078224,FBtr0331571	1641.0	0.0	0.55	0.0	32.39	9.68	0.0	CG5199	FBgn0036994			GO:0031965,GO:1990919,GO:0031144,GO:1990920,GO:0071630
FBgn0036995	FBtr0078223,FBtr0331569,FBtr0331570	4900.0	0.0	0.0	0.0	0.0	0.0	0.0	atk	FBgn0036995	artichoke		GO:0005737,GO:0060271,GO:0031012,GO:0040011,GO:0007423
FBgn0036996	FBtr0078196	1477.0	0.0	0.0	0.0	0.0	0.0	0.0	mag	FBgn0036996	magro		GO:0004771,GO:0070328,GO:0006629,GO:0031410,GO:0042632
FBgn0036997	FBtr0078197	1314.0	0.0	0.0	0.0	0.0	0.07	0.0	CG5955	FBgn0036997			GO:0006567,GO:0008743,GO:0050662
FBgn0036998	FBtr0078198	947.0	0.0	4.9	0.0	0.0	6.27	2.08	CG5969	FBgn0036998		FBgn0047096,FBgn0052426,FBgn0062477	GO:0005789,GO:0005773,GO:0070072
FBgn0036999	FBtr0078199,FBtr0078200	1617.0	0.05	0.0	0.0	0.0	0.0	0.0	isoQC	FBgn0036999	iso Glutaminyl cyclase	FBgn0052426	GO:0005576,GO:0005739,GO:0017186,GO:0016603,GO:0008270
FBgn0037000	FBtr0078220,FBtr0078221	2282.0	0.0	0.0	0.0	0.08	0.0	0.0	ZnT77C	FBgn0037000	Zinc transporter 77C	FBgn0062008	GO:0005886,GO:0016323,GO:0016021,GO:0071577,GO:0006882,GO:0022883,GO:0010312,GO:0005385
FBgn0037001	FBtr0078201,FBtr0331564	1483.0	5.77	0.06	5.6	11.56	1.06	2.12	ND-39	FBgn0037001	NADH dehydrogenase (ubiquinone) 39 kDa subunit		GO:0005747,GO:0003954,GO:0006120,GO:1901006,GO:0050662
FBgn0037003	FBtr0078206	1665.0	0.12	1.04	2.66	3.92	1.81	0.0	CG18281	FBgn0037003			GO:0005215,GO:0016021,GO:0055085
FBgn0037004	FBtr0078207	1515.0	0.48	0.0	1.36	0.0	0.0	0.0	CG17637	FBgn0037004			GO:0005215,GO:0016021,GO:0055085
FBgn0037005	FBtr0078208	1344.0	0.0	0.25	0.0	0.77	0.0	0.0	CG5078	FBgn0037005			GO:0005215,GO:0016021,GO:0055085
FBgn0037007	FBtr0078216,FBtr0078217,FBtr0078218,FBtr0078219,FBtr0331567	1403.39	8.99	2.81	7.11	3.51	0.0	0.0	BNIP3	FBgn0037007			GO:0043067,GO:0043065,GO:0097345,GO:0005741,GO:0016021,GO:0005634
FBgn0037008	FBtr0078215	1124.0	0.0	2.0	0.07	6.31	0.0	0.0	mTerf3	FBgn0037008	mitochondrial transcription termination factor 3		GO:0006390,GO:0061668,GO:1903108,GO:0070131,GO:0005739,GO:1902775,GO:0003690,GO:0070180
FBgn0037009	FBtr0078209	787.0	0.72	0.12	0.0	0.13	10.07	4.43	CG5104	FBgn0037009		FBgn0062951	GO:0016192,GO:0016021
FBgn0037011	FBtr0078210	950.0	8.28	0.0	0.0	0.0	0.0	0.0	CG4858	FBgn0037011			GO:0005524,GO:0051539,GO:0016226,GO:0005829,GO:0051536
FBgn0037012	FBtr0078213	2245.0	0.0	0.04	2.43	0.0	0.0	6.26	Rcd2	FBgn0037012	Reduction in Cnn dots 2		GO:0007099,GO:0005886
FBgn0037013	FBtr0078211,FBtr0331565	537.0	0.0	0.0	0.0	0.0	0.0	0.0	CG13250	FBgn0037013			
FBgn0037014	FBtr0078243	3413.0	0.0	0.0	0.0	0.0	0.0	0.0	CG13251	FBgn0037014			GO:0046548,GO:0008017,GO:0005813
FBgn0037015	FBtr0113182,FBtr0113183,FBtr0305579	1650.76	30.34	14.05	44.41	87.49	11.68	60.16	cmpy	FBgn0037015	crimpy		GO:0007528,GO:0038056,GO:0030513,GO:0001558,GO:0005520,GO:0005576,GO:0036122,GO:0030514,GO:0031045,GO:2001284
FBgn0037016	FBtr0078245	2532.0	0.83	2.23	0.0	0.0	0.0	0.0	CG13252	FBgn0037016			
FBgn0037017	FBtr0479913,FBtr0479914	1040.0	5.57	18.9	6.61	0.0	27.33	0.0	CG4074	FBgn0037017			GO:0030906,GO:0042147,GO:0006886,GO:0005768
FBgn0037018	FBtr0078279,FBtr0321286	951.0	12.0	0.66	76.15	5.03	0.0	0.0	CG4042	FBgn0037018			
FBgn0037019	FBtr0078278	1439.0	3.27	0.77	0.78	0.06	0.0	1.04	Pex16	FBgn0037019	Peroxin 16		GO:0005778,GO:0048137,GO:0007031,GO:0042760,GO:0005777,GO:0007283
FBgn0037020	FBtr0078251	1249.0	24.08	0.89	12.28	14.98	0.61	0.23	Pex14	FBgn0037020	Peroxin 14		GO:0016560,GO:0005778,GO:0006625,GO:0005102,GO:1990429,GO:0007031,GO:0005777
FBgn0037021	FBtr0078277	4254.0	4.03	3.16	3.08	9.17	1.38	0.61	CG11399	FBgn0037021			GO:0048190,GO:0016422,GO:0005634
FBgn0037022	FBtr0078276	1601.0	0.31	2.11	2.86	4.84	0.06	0.0	CG11396	FBgn0037022			GO:0004175,GO:1990072,GO:0048193,GO:0005794
FBgn0037023	FBtr0078273	1135.0	0.0	0.0	0.0	0.0	0.0	0.0	CG3698	FBgn0037023			
FBgn0037024	FBtr0078252,FBtr0078253,FBtr0078254	1112.0	0.0	0.0	0.0	0.49	16.21	0.0	tzn	FBgn0037024	tenzing norgay		GO:0004416,GO:0001666,GO:0019243
FBgn0037025	FBtr0078255,FBtr0321284	6108.5	0.0	0.0	0.0	0.0	0.0	0.0	Spc105R	FBgn0037025	Spc105-related		GO:0000940,GO:0008608,GO:0051382
FBgn0037026	FBtr0078272,FBtr0331528,FBtr0331529	2025.0	2.07	1.8	2.75	17.21	4.05	9.43	CG3634	FBgn0037026			GO:0003674
FBgn0037027	FBtr0078256,FBtr0331524,FBtr0331525,FBtr0331526	3369.0	0.99	1.6	2.9	5.83	4.8	13.81	HIPP1	FBgn0037027	HP1 and insulator partner protein 1		GO:1990188,GO:0005739,GO:0043035,GO:0005515,GO:0006635,GO:0004300,GO:0005634
FBgn0037028	FBtr0078271,FBtr0302947	2573.09	32.41	34.94	17.94	24.53	1.94	7.78	CG3618	FBgn0037028			
FBgn0037030	FBtr0078262,FBtr0345826	849.0	0.0	1.59	0.0	0.13	0.0	0.0	CG3288	FBgn0037030			
FBgn0037031	FBtr0078264,FBtr0300873,FBtr0333371	1754.0	2.52	1.12	2.28	8.18	7.06	32.15	CG11456	FBgn0037031			GO:0000978,GO:0000981,GO:0006357,GO:0005634
FBgn0037035	FBtr0078266	1365.0	0.0	0.0	0.0	0.0	0.0	0.0	CG10589	FBgn0037035		FBgn0044742	
FBgn0037036	FBtr0078335	883.0	0.21	0.0	0.0	0.0	0.0	0.0	Sems	FBgn0037036	Seminase		GO:0031638,GO:0005615,GO:0006508,GO:0045434,GO:0046693,GO:0032504,GO:0004252
FBgn0037037	FBtr0078284,FBtr0346528	3482.0	0.0	0.05	0.0	0.0	0.0	0.0	CG10588	FBgn0037037			GO:0043171,GO:0004222,GO:0005739,GO:0051603,GO:0046872
FBgn0037038	FBtr0078334	913.0	0.0	0.0	0.0	0.0	0.0	0.0	CG11037	FBgn0037038			GO:0005615,GO:0006508,GO:0032504,GO:0004252
FBgn0037039	FBtr0078333,FBtr0333286,FBtr0339891	909.33	0.0	0.0	0.0	0.0	0.0	0.0	CG10587	FBgn0037039			GO:0005615,GO:0006508,GO:0032504,GO:0004252
FBgn0037040	FBtr0114616,FBtr0114617,FBtr0114618,FBtr0308681,FBtr0333285	3547.6	0.0	0.0	0.0	0.0	0.0	0.0	CG12983	FBgn0037040		FBgn0045150	
FBgn0037042	FBtr0078286,FBtr0344990	622.5	0.0	0.33	0.0	0.0	0.0	0.0	CG12984	FBgn0037042			GO:0008150,GO:0003674,GO:0005575
FBgn0037044	FBtr0078287,FBtr0345136	1699.0	2.9	0.31	0.0	1.4	0.05	0.0	Pdss2	FBgn0037044	Decaprenyl diphosphate synthase subunit 2		GO:0004659,GO:0008299,GO:0005739,GO:0006744,GO:1990234,GO:0000010
FBgn0037045	FBtr0078327	1081.0	31.85	0.65	0.0	0.27	0.09	0.0	CG10584	FBgn0037045		FBgn0061727	GO:0008150,GO:0008276,GO:0006479,GO:0005634
FBgn0037046	FBtr0078326	587.0	0.0	0.0	0.0	0.0	0.0	0.0	CG10581	FBgn0037046			GO:0098519
FBgn0037050	FBtr0078292,FBtr0305500	1462.0	0.75	0.0	0.0	0.26	2.22	0.25	ICA69	FBgn0037050	Islet cell autoantigen 69 kDa		GO:0099173,GO:0097688,GO:0098975,GO:0051049,GO:0000139,GO:0019904,GO:0005794,GO:0097753
FBgn0037051	FBtr0078323,FBtr0305502	2387.5	0.0	0.82	1.1	3.24	0.28	0.87	CG10565	FBgn0037051			GO:0003677
FBgn0037057	FBtr0078297,FBtr0078298,FBtr0078299,FBtr0078300	1803.75	0.0	1.15	0.08	0.33	0.09	0.0	CG10512	FBgn0037057			GO:0055114,GO:0016491
FBgn0037059	FBtr0078310	1732.0	0.0	0.0	0.0	0.0	0.0	0.0	CG10510	FBgn0037059			GO:0005858,GO:0003674,GO:0003352,GO:0070286,GO:0005930,GO:0060285
FBgn0037060	FBtr0307385,FBtr0307386,FBtr0307387,FBtr0331854	2370.04	20.25	15.17	6.15	9.33	3.98	2.02	CG10508	FBgn0037060			
FBgn0037061	FBtr0078309	627.0	0.16	8.21	14.87	6.37	9.42	0.52	CG12975	FBgn0037061		FBgn0047083	GO:0018364,GO:0030488,GO:0070476,GO:0046982
FBgn0037063	FBtr0078417,FBtr0305708	1144.83	0.84	0.0	0.0	9.14	0.0	12.09	CG9391	FBgn0037063			GO:0006020,GO:0005737,GO:0046854,GO:0007165,GO:0046855,GO:0008934
FBgn0037064	FBtr0078415	2043.0	4.09	1.54	1.14	0.79	0.0	0.0	CG9389	FBgn0037064			GO:0006020,GO:0005737,GO:0046854,GO:0007165,GO:0046855,GO:0008934
FBgn0037065	FBtr0078410,FBtr0078411,FBtr0332860,FBtr0345804	1716.0	0.0	0.0	0.0	0.0	0.0	0.0	CG12974	FBgn0037065			
FBgn0037067	FBtr0078409	876.0	0.0	0.0	0.0	0.0	0.0	0.0	Cpr78Ca	FBgn0037067	Cuticular protein 78Ca		GO:0042302,GO:0008010,GO:0040003,GO:0062129
FBgn0037068	FBtr0078337,FBtr0333394	1220.0	3.85	0.0	0.0	0.0	0.0	0.0	Cpr78Cb	FBgn0037068	Cuticular protein 78Cb	FBgn0026288,FBgn0061402	GO:0042302,GO:0008010,GO:0040003,GO:0062129
FBgn0037069	FBtr0078338	522.0	17.71	0.0	0.0	0.0	0.0	0.0	Cpr78Cc	FBgn0037069	Cuticular protein 78Cc	FBgn0026291,FBgn0063036	GO:0042302,GO:0008010,GO:0040003,GO:0062129
FBgn0037070	FBtr0078406,FBtr0078407,FBtr0321282,FBtr0321283,FBtr0331798,FBtr0345883	2125.0	1.01	0.62	0.0	6.04	0.0	0.0	CG11309	FBgn0037070			GO:0008150,GO:0005575,GO:0016787
FBgn0037071	FBtr0078339,FBtr0321281	1388.0	1.42	0.42	1.33	3.25	0.0	15.35	CG7632	FBgn0037071			GO:0008150,GO:0005575,GO:0016787
FBgn0037073	FBtr0078342	2844.0	0.0	2.14	0.05	2.6	0.03	4.92	Tsr1	FBgn0037073	Tsr1 ribosome assembly factor		GO:0000479,GO:0030688,GO:0000462,GO:0003924,GO:0005730,GO:0034511,GO:0005525
FBgn0037074	FBtr0078404,FBtr0331797	4465.39	1.83	13.37	3.36	9.05	10.84	7.42	Tbc1d8-9	FBgn0037074	TBC1 domain family member 8/9		GO:0017137,GO:0043087,GO:0005509,GO:0005096,GO:0090630,GO:0006886
FBgn0037076	FBtr0078403,FBtr0305306	1713.5	0.0	0.0	0.04	0.0	0.0	0.0	ebd2	FBgn0037076	earthbound 2		GO:0003677,GO:0007527
FBgn0037078	FBtr0306795,FBtr0331796	922.0	0.0	0.0	0.0	0.0	0.0	0.0	CG12971	FBgn0037078			GO:0008150,GO:0003674,GO:0005575
FBgn0037081	FBtr0078399,FBtr0078400	2272.0	0.79	0.3	1.36	3.08	2.36	0.0	barc	FBgn0037081	barricade		GO:0005686,GO:0003729,GO:0033120,GO:0005684,GO:0000398,GO:0003723,GO:1990447,GO:0050767
FBgn0037082	FBtr0078397,FBtr0331822	2621.0	2.43	0.0	0.0	0.0	0.0	0.0	CG5664	FBgn0037082			
FBgn0037084	FBtr0088102,FBtr0088103,FBtr0088104	1494.69	31.3	13.01	42.49	41.61	1.38	8.74	Syx6	FBgn0037084	Syntaxin 6		GO:0007269,GO:0008021,GO:0031201,GO:0005484,GO:0005886,GO:0042147,GO:0006906,GO:0000149,GO:0048193,GO:0006886,GO:0016192,GO:0012505,GO:0016021,GO:0048278,GO:0030285,GO:0016081
FBgn0037085	FBtr0078394,FBtr0332718	1217.0	0.0	0.0	0.0	0.0	0.0	0.0	Neu2	FBgn0037085	Neuroectoderm-expressed 2		GO:0000977,GO:0043565,GO:0000981,GO:0006357,GO:0008270,GO:0005634
FBgn0037086	FBtr0078393	986.0	0.0	0.0	0.0	0.0	0.0	0.0	CG7202	FBgn0037086			GO:0008150,GO:0003674,GO:0005575
FBgn0037087	FBtr0078353,FBtr0332711	710.0	3.96	1.98	0.13	10.08	0.0	1.19	CG7519	FBgn0037087			
FBgn0037090	FBtr0078354	1827.0	0.0	0.0	0.0	1.05	0.45	0.0	Est-Q	FBgn0037090	Esterase Q		
FBgn0037092	FBtr0078356,FBtr0332712,FBtr0332713,FBtr0332714,FBtr0332715,FBtr0339793	2143.52	0.57	0.0	0.13	0.14	0.04	1.89	M6	FBgn0037092	M6		GO:0046956,GO:0048477,GO:0005886,GO:0031175,GO:0016021,GO:0001745
FBgn0037093	FBtr0078357,FBtr0078358,FBtr0332716	4521.77	4.1	0.95	0.79	3.89	3.05	0.92	Cdk12	FBgn0037093	Cyclin-dependent kinase 12	FBgn0043014,FBgn0044713	GO:0005703,GO:0070816,GO:0004693,GO:0030332,GO:0000790,GO:0008024,GO:0045944,GO:0005524,GO:0019908,GO:0008134,GO:0005700,GO:0032968,GO:0006468,GO:0005694,GO:0000976,GO:0006368,GO:0008353,GO:0000307,GO:0005634,GO:0000228
FBgn0037094	FBtr0078359,FBtr0078361,FBtr0078362,FBtr0078363,FBtr0078364,FBtr0078365,FBtr0078366,FBtr0301197,FBtr0301198	3105.44	4.57	0.75	0.2	5.65	4.42	6.37	CG7611	FBgn0037094			GO:0005737
FBgn0037098	FBtr0346817,FBtr0346818,FBtr0346819,FBtr0347540	8059.34	27.71	14.12	11.64	19.45	17.13	16.83	Wnk	FBgn0037098	Wnk kinase		GO:0005737,GO:0019870,GO:0010766,GO:0019869,GO:0004672,GO:0046777,GO:0090263,GO:0032414,GO:0035220,GO:0005524,GO:0050801,GO:2000651,GO:0004674,GO:1903288,GO:0007411,GO:0006468,GO:0035556
FBgn0037099	FBtr0078380	2439.0	0.0	0.0	0.0	0.0	0.0	0.0	CG7173	FBgn0037099			
FBgn0037100	FBtr0078379,FBtr0333458	1824.5	0.0	0.0	0.0	0.0	0.0	0.0	CapaR	FBgn0037100	Capability receptor		GO:0001607,GO:0071465,GO:0016323,GO:0008188,GO:0007218,GO:0051928,GO:0007589,GO:0016021,GO:0007186
FBgn0037101	FBtr0078371	1892.0	0.0	0.0	0.0	0.0	0.0	0.0	CG7634	FBgn0037101			GO:0008150,GO:0003674,GO:0005575
FBgn0037102	FBtr0078377	840.0	2.1	0.0	7.38	0.0	0.0	0.12	CRIF	FBgn0037102	CR6-interacting factor	FBgn0062099	GO:0071850,GO:0098586,GO:1900370,GO:0048471,GO:0005634,GO:1903705
FBgn0037105	FBtr0078466	3136.0	4.1	0.38	0.0	0.89	16.94	1.03	S1P	FBgn0037105	S1P		GO:0035103,GO:0006508,GO:0004252,GO:0005794
FBgn0037106	FBtr0301160,FBtr0333391	1351.0	0.32	0.0	0.96	2.23	14.36	0.0	CG11307	FBgn0037106			
FBgn0037107	FBtr0301161,FBtr0333393	3466.0	1.4	1.24	5.15	6.25	44.55	5.05	CG7166	FBgn0037107			GO:0043025,GO:0008046,GO:0007156,GO:0005886,GO:0030424,GO:0050808
FBgn0037108	FBtr0078422,FBtr0333392	1881.7	0.97	0.0	9.0	0.71	4.13	1.23	Alg11	FBgn0037108	ALG11, alpha-1,2-mannosyltransferase		GO:0006487,GO:0005789,GO:0004377,GO:0006490
FBgn0037109	FBtr0078464,FBtr0302592,FBtr0333972	4534.7	5.2	0.39	1.41	1.54	0.62	0.0	MED1	FBgn0037109	Mediator complex subunit 1		GO:0045944,GO:0006357,GO:0003712,GO:0005634,GO:0016592
FBgn0037110	FBtr0078423	674.0	5.98	0.0	0.27	0.32	3.02	0.0	ORMDL	FBgn0037110	Orosomucoid 1-like		GO:0006672,GO:0005789,GO:0035339,GO:0090156,GO:0005829,GO:0016021,GO:1900060
FBgn0037114	FBtr0078463	463.0	0.0	0.0	0.0	0.0	0.0	0.0	Cpr78E	FBgn0037114	Cuticular protein 78E	FBgn0063114	GO:0042302,GO:0008010,GO:0040003,GO:0062129
FBgn0037115	FBtr0078429	2110.0	0.0	0.0	0.0	0.04	0.0	0.04	CG11249	FBgn0037115			GO:0006096,GO:0005737,GO:0000287,GO:0004743,GO:0030955
FBgn0037116	FBtr0078462	5063.0	2.61	6.08	0.13	3.25	0.93	0.54	Als2	FBgn0037116	Amyotrophic lateral sclerosis 2		GO:0005085,GO:0017112,GO:0035011,GO:0043087,GO:0031982,GO:0043547,GO:0032483
FBgn0037117	FBtr0078430,FBtr0078431,FBtr0333967	2989.4	5.33	7.0	2.31	8.06	3.19	5.63	CG11248	FBgn0037117			
FBgn0037120	FBtr0078458,FBtr0078459,FBtr0113184,FBtr0332769	2518.0	11.12	5.63	2.79	17.48	5.7	37.29	CG11247	FBgn0037120			GO:0000977,GO:0010468,GO:0008270,GO:0005634
FBgn0037121	FBtr0078432	692.0	2.82	0.0	0.4	0.16	0.0	0.0	Rpb8	FBgn0037121	Rpb8		GO:0005665,GO:0006360,GO:0042797,GO:0005736,GO:0001056,GO:0001055,GO:0001054,GO:0005666,GO:0006366
FBgn0037122	FBtr0078457	780.0	0.0	0.0	0.0	0.0	0.0	0.0	CG14570	FBgn0037122			GO:0008150,GO:0003674,GO:0005575
FBgn0037123	FBtr0078456	826.0	0.0	0.0	0.0	0.0	0.0	0.0	CG14569	FBgn0037123			
FBgn0037124	FBtr0078455	682.0	0.0	0.0	0.0	0.0	0.0	0.0	CG14568	FBgn0037124		FBgn0047149	
FBgn0037125	FBtr0078433	690.0	0.0	0.0	0.0	0.0	0.0	0.0	CG14573	FBgn0037125			
FBgn0037126	FBtr0078454	725.0	0.13	0.0	14.09	0.0	0.0	0.0	CG14567	FBgn0037126			
FBgn0037127	FBtr0078453,FBtr0332768	708.5	0.0	0.0	11.45	1.06	0.0	0.0	CG14566	FBgn0037127			
FBgn0037128	FBtr0078434	908.0	0.0	0.0	0.38	9.75	0.0	0.0	CG14572	FBgn0037128			
FBgn0037129	FBtr0078452	1022.0	6.65	0.0	2.63	1.06	0.0	0.1	CG14565	FBgn0037129			
FBgn0037130	FBtr0078450,FBtr0310451,FBtr0333892,FBtr0333893	3603.06	3.06	2.84	8.3	12.69	2.59	22.97	Syn1	FBgn0037130	Syntrophin-like 1	FBgn0037132	GO:0008582,GO:0008307,GO:0016013,GO:0040011,GO:0016010
FBgn0037131	FBtr0078435	890.0	0.0	0.0	0.0	6.55	0.0	0.0	CG14564	FBgn0037131			
FBgn0037133	FBtr0078436	1410.0	0.08	0.46	0.2	8.67	2.31	0.19	CG7370	FBgn0037133		FBgn0047265,FBgn0064946	
FBgn0037134	FBtr0078440	1049.0	0.08	0.0	0.08	0.84	0.19	0.0	CG7407	FBgn0037134		FBgn0064922	
FBgn0037135	FBtr0078441,FBtr0303245,FBtr0303246,FBtr0303247	2414.05	1.6	26.5	0.5	0.65	0.0	4.55	CG7414	FBgn0037135		FBgn0062150	GO:0005737,GO:0003743,GO:0006413,GO:0000049,GO:0043022,GO:0006417,GO:0022627
FBgn0037137	FBtr0089579,FBtr0089580,FBtr0332811,FBtr0332812	3073.0	0.47	3.13	0.15	1.46	4.49	0.52	Nopp140	FBgn0037137	Nopp140		GO:0005654,GO:0042254,GO:0005730,GO:0000451
FBgn0037138	FBtr0078445,FBtr0078446,FBtr0078447,FBtr0303031,FBtr0332813	2683.83	62.62	31.19	38.25	99.9	76.07	36.42	P5CDh1	FBgn0037138	delta-1-Pyrroline-5-carboxylate dehydrogenase 1		GO:0003842,GO:0006560,GO:0005759,GO:0055114,GO:0005739,GO:0010133,GO:0016620
FBgn0037139	FBtr0078444	499.0	0.0	0.0	0.0	0.0	0.0	0.0	CG14563	FBgn0037139			GO:0008150,GO:0003674,GO:0005575
FBgn0037140	FBtr0078471	2085.0	0.0	0.0	0.0	0.0	1.38	0.39	SLC22A	FBgn0037140	SLC22A family member		GO:0090328,GO:0007613,GO:0032223,GO:0015220,GO:0015870,GO:0016021,GO:0055085
FBgn0037141	FBtr0078489	3067.0	2.71	0.0	0.15	1.12	0.71	0.54	DNApol-eta	FBgn0037141	DNA polymerase eta		GO:0019985,GO:0003887,GO:0009314,GO:0009650,GO:0042276,GO:0006302,GO:0003684,GO:0005657,GO:0005634,GO:0035861
FBgn0037142	FBtr0078472,FBtr0334088	5378.0	3.04	4.18	4.98	5.01	3.44	0.0	CG14562	FBgn0037142		FBgn0044628	GO:0005737,GO:0003674,GO:0031084,GO:0006996
FBgn0037143	FBtr0347604	1446.0	0.0	0.0	0.0	0.0	0.39	0.0	CR7448	FBgn0037143			
FBgn0037144	FBtr0078475	2166.0	0.0	0.0	0.0	0.0	0.0	0.0	CG7458	FBgn0037144			GO:0016021,GO:0055085,GO:0022857
FBgn0037146	FBtr0078477,FBtr0309869	3777.0	0.0	0.0	0.0	0.0	0.0	0.0	P5CS	FBgn0037146	Delta[1]-pyrroline-5-carboxylate synthase		GO:0017084,GO:0005743,GO:0006561,GO:0055114,GO:0005739,GO:0004349,GO:0004350
FBgn0037147	FBtr0114546	2096.0	0.0	0.0	0.0	0.0	0.0	0.0	CG7140	FBgn0037147			GO:0006006,GO:0055114,GO:0004345,GO:0050661
FBgn0037149	FBtr0078480,FBtr0334111	1061.0	0.59	0.0	0.0	0.0	0.0	0.0	CG14561	FBgn0037149			GO:0008150,GO:0003674,GO:0005575
FBgn0037150	FBtr0078485	1456.0	0.29	0.0	0.0	0.45	0.0	0.0	CG7133	FBgn0037150			GO:0008150,GO:0003674
FBgn0037151	FBtr0078484	701.0	0.0	0.0	0.0	0.0	0.0	0.0	CG7130	FBgn0037151			
FBgn0037153	FBtr0301492,FBtr0333219	8353.0	10.05	11.67	46.21	78.63	22.06	21.75	olf413	FBgn0037153	olf413	FBgn0037154,FBgn0037155,FBgn0053185	GO:0005737,GO:0004500,GO:0055114,GO:0030667,GO:0042421,GO:0005615,GO:0005507,GO:0016715,GO:0042420,GO:0005829,GO:0006589
FBgn0037156	FBtr0078511	874.0	8.11	1.04	0.1	1.54	0.0	0.26	CG11523	FBgn0037156			GO:0005737,GO:0060828,GO:0051018,GO:0019207
FBgn0037162	FBtr0078503	1617.0	3.27	0.61	0.73	0.8	0.28	2.94	CG11449	FBgn0037162			GO:0008150,GO:0003674,GO:0005575
FBgn0037163	FBtr0078508	2316.0	12.52	0.03	2.98	1.31	19.12	4.33	laza	FBgn0037163	lazaro		GO:0016020,GO:0043052,GO:0016791,GO:0005887,GO:0007165,GO:0009642,GO:0046839,GO:0042577,GO:0008195,GO:0007602,GO:0006644
FBgn0037164	FBtr0078504,FBtr0345586	2458.0	10.54	6.92	0.19	2.75	0.18	0.0	CG11438	FBgn0037164			GO:0016791,GO:0005887,GO:0007165,GO:0046839,GO:0042577,GO:0008195,GO:0006644
FBgn0037165	FBtr0078505	992.0	1.54	0.18	0.17	1.79	0.0	9.36	CG11437	FBgn0037165			GO:0016020,GO:0016791,GO:0005887,GO:0007165,GO:0046839,GO:0042577,GO:0008195,GO:0006644
FBgn0037166	FBtr0078506	1882.0	3.75	1.26	1.58	0.43	0.38	0.29	CG11426	FBgn0037166			GO:0016020,GO:0016791,GO:0005887,GO:0007165,GO:0046839,GO:0042577,GO:0008195,GO:0007602,GO:0006644
